Cohort Year,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated in 4 Years
2022,4284,Buckeye Union High School District,5424,Buckeye Union High School,Maricopa,Male,*,*,95.6
2022,4284,Buckeye Union High School District,79376,Estrella Foothills High School,Maricopa,All,257,269,95.5
2022,4284,Buckeye Union High School District,79376,Estrella Foothills High School,Maricopa,Female,*,*,>98
2022,4284,Buckeye Union High School District,79376,Estrella Foothills High School,Maricopa,Hispanic or Latino,*,*,95.9
2022,4284,Buckeye Union High School District,79376,Estrella Foothills High School,Maricopa,Male,*,*,93
2022,4284,Buckeye Union High School District,89573,Youngker High School,Maricopa,All,387,418,92.6
2022,4284,Buckeye Union High School District,89573,Youngker High School,Maricopa,Female,202,219,92.2
2022,4284,Buckeye Union High School District,89573,Youngker High School,Maricopa,Hispanic or Latino,262,283,92.6
2022,4284,Buckeye Union High School District,89573,Youngker High School,Maricopa,Male,185,199,93
2022,4284,Buckeye Union High School District,91826,BUHSD Institute of Online Learning,Maricopa,All,75,97,77.3
2022,4284,Buckeye Union High School District,91826,BUHSD Institute of Online Learning,Maricopa,Female,*,*,79.6
2022,4284,Buckeye Union High School District,91826,BUHSD Institute of Online Learning,Maricopa,Hispanic or Latino,30,45,66.7
2022,4284,Buckeye Union High School District,91826,BUHSD Institute of Online Learning,Maricopa,Male,*,*,75
2022,4285,Glendale Union High School District,5426,Glendale High School,Maricopa,All,259,307,84.4
2022,4285,Glendale Union High School District,5426,Glendale High School,Maricopa,Female,138,156,88.5
2022,4285,Glendale Union High School District,5426,Glendale High School,Maricopa,Hispanic or Latino,201,236,85.2
2022,4285,Glendale Union High School District,5426,Glendale High School,Maricopa,Male,121,151,80.1
2022,4285,Glendale Union High School District,5427,Sunnyslope High School,Maricopa,All,435,487,89.3
2022,4285,Glendale Union High School District,5427,Sunnyslope High School,Maricopa,Female,219,236,92.8
2022,4285,Glendale Union High School District,5427,Sunnyslope High School,Maricopa,Hispanic or Latino,196,230,85.2
2022,4285,Glendale Union High School District,5427,Sunnyslope High School,Maricopa,Male,216,251,86.1
2022,4285,Glendale Union High School District,5428,Washington High School,Maricopa,All,328,369,88.9
2022,4285,Glendale Union High School District,5428,Washington High School,Maricopa,Female,160,176,90.9
2022,4285,Glendale Union High School District,5428,Washington High School,Maricopa,Hispanic or Latino,236,259,91.1
2022,4285,Glendale Union High School District,5428,Washington High School,Maricopa,Male,168,193,87
2022,4285,Glendale Union High School District,5429,Cortez High School,Maricopa,All,164,196,83.7
2022,4285,Glendale Union High School District,5429,Cortez High School,Maricopa,Female,85,96,88.5
2022,4285,Glendale Union High School District,5429,Cortez High School,Maricopa,Hispanic or Latino,104,117,88.9
2022,4285,Glendale Union High School District,5429,Cortez High School,Maricopa,Male,79,100,79
2022,4285,Glendale Union High School District,5430,Moon Valley High School,Maricopa,All,307,338,90.8
2022,4285,Glendale Union High School District,5430,Moon Valley High School,Maricopa,Female,183,194,94.3
2022,4285,Glendale Union High School District,5430,Moon Valley High School,Maricopa,Hispanic or Latino,171,185,92.4
2022,4285,Glendale Union High School District,5430,Moon Valley High School,Maricopa,Male,124,144,86.1
2022,4285,Glendale Union High School District,5431,Apollo High School,Maricopa,All,373,414,90.1
2022,4285,Glendale Union High School District,5431,Apollo High School,Maricopa,Female,204,217,94
2022,4285,Glendale Union High School District,5431,Apollo High School,Maricopa,Hispanic or Latino,265,289,91.7
2022,4285,Glendale Union High School District,5431,Apollo High School,Maricopa,Male,169,197,85.8
2022,4285,Glendale Union High School District,5432,Thunderbird High School,Maricopa,All,326,360,90.6
2022,4285,Glendale Union High School District,5432,Thunderbird High School,Maricopa,Female,189,201,94
2022,4285,Glendale Union High School District,5432,Thunderbird High School,Maricopa,Hispanic or Latino,131,148,88.5
2022,4285,Glendale Union High School District,5432,Thunderbird High School,Maricopa,Male,137,159,86.2
2022,4285,Glendale Union High School District,5433,Greenway High School,Maricopa,All,306,337,90.8
2022,4285,Glendale Union High School District,5433,Greenway High School,Maricopa,Female,163,176,92.6
2022,4285,Glendale Union High School District,5433,Greenway High School,Maricopa,Hispanic or Latino,117,131,89.3
2022,4285,Glendale Union High School District,5433,Greenway High School,Maricopa,Male,143,161,88.8
2022,4285,Glendale Union High School District,5434,Independence High School,Maricopa,All,404,462,87.4
2022,4285,Glendale Union High School District,5434,Independence High School,Maricopa,Female,207,224,92.4
2022,4285,Glendale Union High School District,5434,Independence High School,Maricopa,Hispanic or Latino,309,345,89.6
2022,4285,Glendale Union High School District,5434,Independence High School,Maricopa,Male,197,238,82.8
2022,4285,Glendale Union High School District,5435,Glendale Union High School District Online Learning Academy,Maricopa,All,23,233,9.9
2022,4285,Glendale Union High School District,5435,Glendale Union High School District Online Learning Academy,Maricopa,Female,*,*,10
2022,4285,Glendale Union High School District,5435,Glendale Union High School District Online Learning Academy,Maricopa,Hispanic or Latino,*,*,6.2
2022,4285,Glendale Union High School District,5435,Glendale Union High School District Online Learning Academy,Maricopa,Male,*,*,9.8
2022,4285,Glendale Union High School District,794564,Glendale Union Online,Maricopa,All,61,281,21.7
2022,4285,Glendale Union High School District,794564,Glendale Union Online,Maricopa,Female,41,141,29.1
2022,4285,Glendale Union High School District,794564,Glendale Union Online,Maricopa,Hispanic or Latino,28,157,17.8
2022,4285,Glendale Union High School District,794564,Glendale Union Online,Maricopa,Male,20,140,14.3
2022,4286,Phoenix Union High School District,5436,Alhambra High School,Maricopa,All,361,518,69.7
2022,4286,Phoenix Union High School District,5436,Alhambra High School,Maricopa,Female,189,252,75
2022,4286,Phoenix Union High School District,5436,Alhambra High School,Maricopa,Hispanic or Latino,277,399,69.4
2022,4286,Phoenix Union High School District,5436,Alhambra High School,Maricopa,Male,172,266,64.7
2022,4286,Phoenix Union High School District,5437,Trevor Browne High School,Maricopa,All,537,714,75.2
2022,4286,Phoenix Union High School District,5437,Trevor Browne High School,Maricopa,Female,260,315,82.5
2022,4286,Phoenix Union High School District,5437,Trevor Browne High School,Maricopa,Hispanic or Latino,491,648,75.8
2022,4286,Phoenix Union High School District,5437,Trevor Browne High School,Maricopa,Male,277,399,69.4
2022,4286,Phoenix Union High School District,5438,Camelback High School,Maricopa,All,383,533,71.9
2022,4286,Phoenix Union High School District,5438,Camelback High School,Maricopa,Female,199,254,78.4
2022,4286,Phoenix Union High School District,5438,Camelback High School,Maricopa,Hispanic or Latino,307,425,72.2
2022,4286,Phoenix Union High School District,5438,Camelback High School,Maricopa,Male,184,279,66
2022,4286,Phoenix Union High School District,5439,Central High School,Maricopa,All,238,340,70
2022,4286,Phoenix Union High School District,5439,Central High School,Maricopa,Female,123,153,80.4
2022,4286,Phoenix Union High School District,5439,Central High School,Maricopa,Hispanic or Latino,153,214,71.5
2022,4286,Phoenix Union High School District,5439,Central High School,Maricopa,Male,115,187,61.5
2022,4286,Phoenix Union High School District,5440,Carl Hayden High School,Maricopa,All,336,468,71.8
2022,4286,Phoenix Union High School District,5440,Carl Hayden High School,Maricopa,Female,168,215,78.1
2022,4286,Phoenix Union High School District,5440,Carl Hayden High School,Maricopa,Hispanic or Latino,312,432,72.2
2022,4286,Phoenix Union High School District,5440,Carl Hayden High School,Maricopa,Male,168,253,66.4
2022,4286,Phoenix Union High School District,5441,Maryvale High School,Maricopa,All,405,562,72.1
2022,4286,Phoenix Union High School District,5441,Maryvale High School,Maricopa,Female,228,285,80
2022,4286,Phoenix Union High School District,5441,Maryvale High School,Maricopa,Hispanic or Latino,368,508,72.4
2022,4286,Phoenix Union High School District,5441,Maryvale High School,Maricopa,Male,177,277,63.9
2022,4286,Phoenix Union High School District,5442,North High School,Maricopa,All,386,492,78.5
2022,4286,Phoenix Union High School District,5442,North High School,Maricopa,Female,199,226,88
2022,4286,Phoenix Union High School District,5442,North High School,Maricopa,Hispanic or Latino,325,408,79.7
2022,4286,Phoenix Union High School District,5442,North High School,Maricopa,Male,187,266,70.3
2022,4286,Phoenix Union High School District,5443,South Mountain High School,Maricopa,All,316,462,68.4
2022,4286,Phoenix Union High School District,5443,South Mountain High School,Maricopa,Female,178,230,77.4
2022,4286,Phoenix Union High School District,5443,South Mountain High School,Maricopa,Hispanic or Latino,245,367,66.8
2022,4286,Phoenix Union High School District,5443,South Mountain High School,Maricopa,Male,138,232,59.5
2022,4286,Phoenix Union High School District,6248,Metro Tech High School,Maricopa,All,*,*,>98
2022,4286,Phoenix Union High School District,6248,Metro Tech High School,Maricopa,Female,*,*,>98
2022,4286,Phoenix Union High School District,6248,Metro Tech High School,Maricopa,Hispanic or Latino,*,*,>98
2022,4286,Phoenix Union High School District,6248,Metro Tech High School,Maricopa,Male,*,*,97.8
2022,4286,Phoenix Union High School District,6249,Bostrom Alternative Center,Maricopa,All,14,102,13.7
2022,4286,Phoenix Union High School District,6249,Bostrom Alternative Center,Maricopa,Female,*,*,25
2022,4286,Phoenix Union High School District,6249,Bostrom Alternative Center,Maricopa,Hispanic or Latino,*,*,11.8
2022,4286,Phoenix Union High School District,6249,Bostrom Alternative Center,Maricopa,Male,*,*,10.3
2022,4286,Phoenix Union High School District,78847,Cesar Chavez High School,Maricopa,All,414,516,80.2
2022,4286,Phoenix Union High School District,78847,Cesar Chavez High School,Maricopa,Female,206,246,83.7
2022,4286,Phoenix Union High School District,78847,Cesar Chavez High School,Maricopa,Hispanic or Latino,308,376,81.9
2022,4286,Phoenix Union High School District,78847,Cesar Chavez High School,Maricopa,Male,208,270,77
2022,4286,Phoenix Union High School District,79617,Linda Abril Educational Academy,Maricopa,All,21,111,18.9
2022,4286,Phoenix Union High School District,79617,Linda Abril Educational Academy,Maricopa,Female,*,*,28.6
2022,4286,Phoenix Union High School District,79617,Linda Abril Educational Academy,Maricopa,Hispanic or Latino,15,93,16.1
2022,4286,Phoenix Union High School District,79617,Linda Abril Educational Academy,Maricopa,Male,*,*,13
2022,4286,Phoenix Union High School District,88407,Phoenix Union Bioscience High School,Maricopa,All,*,*,97.8
2022,4286,Phoenix Union High School District,88407,Phoenix Union Bioscience High School,Maricopa,Female,*,*,*
2022,4286,Phoenix Union High School District,88407,Phoenix Union Bioscience High School,Maricopa,Hispanic or Latino,*,*,*
2022,4286,Phoenix Union High School District,88407,Phoenix Union Bioscience High School,Maricopa,Male,*,*,97
2022,4286,Phoenix Union High School District,89571,Betty Fairfax High School,Maricopa,All,306,382,80.1
2022,4286,Phoenix Union High School District,89571,Betty Fairfax High School,Maricopa,Female,163,198,82.3
2022,4286,Phoenix Union High School District,89571,Betty Fairfax High School,Maricopa,Hispanic or Latino,184,237,77.6
2022,4286,Phoenix Union High School District,89571,Betty Fairfax High School,Maricopa,Male,143,184,77.7
2022,4286,Phoenix Union High School District,89778,Franklin Police and Fire High School,Maricopa,All,*,*,*
2022,4286,Phoenix Union High School District,89778,Franklin Police and Fire High School,Maricopa,Female,*,*,*
2022,4286,Phoenix Union High School District,89778,Franklin Police and Fire High School,Maricopa,Hispanic or Latino,*,*,*
2022,4286,Phoenix Union High School District,89778,Franklin Police and Fire High School,Maricopa,Male,*,*,*
2022,4286,Phoenix Union High School District,128903,Phoenix Union-Wilson College Preparatory,Maricopa,All,*,*,*
2022,4286,Phoenix Union High School District,128903,Phoenix Union-Wilson College Preparatory,Maricopa,Female,*,*,96.3
2022,4286,Phoenix Union High School District,128903,Phoenix Union-Wilson College Preparatory,Maricopa,Hispanic or Latino,*,*,97.9
2022,4286,Phoenix Union High School District,128903,Phoenix Union-Wilson College Preparatory,Maricopa,Male,*,*,*
2022,4286,Phoenix Union High School District,221992,Phoenix Coding Academy,Maricopa,All,*,*,96.9
2022,4286,Phoenix Union High School District,221992,Phoenix Coding Academy,Maricopa,Female,*,*,*
2022,4286,Phoenix Union High School District,221992,Phoenix Coding Academy,Maricopa,Hispanic or Latino,*,*,*
2022,4286,Phoenix Union High School District,221992,Phoenix Coding Academy,Maricopa,Male,*,*,95.6
2022,4286,Phoenix Union High School District,875776,PXU Digital Academy,Maricopa,All,301,609,49.4
2022,4286,Phoenix Union High School District,875776,PXU Digital Academy,Maricopa,Female,174,308,56.5
2022,4286,Phoenix Union High School District,875776,PXU Digital Academy,Maricopa,Hispanic or Latino,227,463,49
2022,4286,Phoenix Union High School District,875776,PXU Digital Academy,Maricopa,Male,127,301,42.2
2022,4287,Tempe Union High School District,5444,Tempe High School,Maricopa,All,274,341,80.4
2022,4287,Tempe Union High School District,5444,Tempe High School,Maricopa,Female,151,176,85.8
2022,4287,Tempe Union High School District,5444,Tempe High School,Maricopa,Hispanic or Latino,192,236,81.4
2022,4287,Tempe Union High School District,5444,Tempe High School,Maricopa,Male,123,165,74.6
2022,4287,Tempe Union High School District,5445,Mcclintock High School,Maricopa,All,322,382,84.3
2022,4287,Tempe Union High School District,5445,Mcclintock High School,Maricopa,Female,151,178,84.8
2022,4287,Tempe Union High School District,5445,Mcclintock High School,Maricopa,Hispanic or Latino,161,192,83.8
2022,4287,Tempe Union High School District,5445,Mcclintock High School,Maricopa,Male,171,204,83.8
2022,4287,Tempe Union High School District,5446,Marcos De Niza High School,Maricopa,All,234,309,75.7
2022,4287,Tempe Union High School District,5446,Marcos De Niza High School,Maricopa,Female,124,156,79.5
2022,4287,Tempe Union High School District,5446,Marcos De Niza High School,Maricopa,Hispanic or Latino,117,153,76.5
2022,4287,Tempe Union High School District,5446,Marcos De Niza High School,Maricopa,Male,110,153,71.9
2022,4287,Tempe Union High School District,5447,Corona Del Sol High School,Maricopa,All,588,624,94.2
2022,4287,Tempe Union High School District,5447,Corona Del Sol High School,Maricopa,Female,290,304,95.4
2022,4287,Tempe Union High School District,5447,Corona Del Sol High School,Maricopa,Hispanic or Latino,*,*,95.7
2022,4287,Tempe Union High School District,5447,Corona Del Sol High School,Maricopa,Male,298,320,93.1
2022,4287,Tempe Union High School District,5448,Mountain Pointe High School,Maricopa,All,423,471,89.8
2022,4287,Tempe Union High School District,5448,Mountain Pointe High School,Maricopa,Female,222,241,92.1
2022,4287,Tempe Union High School District,5448,Mountain Pointe High School,Maricopa,Hispanic or Latino,150,165,90.9
2022,4287,Tempe Union High School District,5448,Mountain Pointe High School,Maricopa,Male,201,230,87.4
2022,4287,Tempe Union High School District,5449,Desert Vista High School,Maricopa,All,689,732,94.1
2022,4287,Tempe Union High School District,5449,Desert Vista High School,Maricopa,Female,362,379,95.5
2022,4287,Tempe Union High School District,5449,Desert Vista High School,Maricopa,Hispanic or Latino,137,148,92.6
2022,4287,Tempe Union High School District,5449,Desert Vista High School,Maricopa,Male,327,353,92.6
2022,4287,Tempe Union High School District,5450,Compadre High School,Maricopa,All,*,*,*
2022,4287,Tempe Union High School District,5450,Compadre High School,Maricopa,Female,*,*,*
2022,4287,Tempe Union High School District,5450,Compadre High School,Maricopa,Hispanic or Latino,*,*,*
2022,4287,Tempe Union High School District,5450,Compadre High School,Maricopa,Male,*,*,*
2022,4287,Tempe Union High School District,87990,TAPBI,Maricopa,All,*,*,3.8
2022,4287,Tempe Union High School District,87990,TAPBI,Maricopa,Female,*,*,3.8
2022,4287,Tempe Union High School District,87990,TAPBI,Maricopa,Hispanic or Latino,*,*,*
2022,4287,Tempe Union High School District,87990,TAPBI,Maricopa,Male,*,*,3.7
2022,4288,Tolleson Union High School District,5452,Tolleson Union High School,Maricopa,All,493,539,91.5
2022,4288,Tolleson Union High School District,5452,Tolleson Union High School,Maricopa,Female,248,263,94.3
2022,4288,Tolleson Union High School District,5452,Tolleson Union High School,Maricopa,Hispanic or Latino,393,428,91.8
2022,4288,Tolleson Union High School District,5452,Tolleson Union High School,Maricopa,Male,245,276,88.8
2022,4288,Tolleson Union High School District,5453,Westview High School,Maricopa,All,375,438,85.6
2022,4288,Tolleson Union High School District,5453,Westview High School,Maricopa,Female,184,208,88.5
2022,4288,Tolleson Union High School District,5453,Westview High School,Maricopa,Hispanic or Latino,261,309,84.5
2022,4288,Tolleson Union High School District,5453,Westview High School,Maricopa,Male,191,230,83
2022,4288,Tolleson Union High School District,80051,La Joya Community High School,Maricopa,All,410,480,85.4
2022,4288,Tolleson Union High School District,80051,La Joya Community High School,Maricopa,Female,224,253,88.5
2022,4288,Tolleson Union High School District,80051,La Joya Community High School,Maricopa,Hispanic or Latino,333,391,85.2
2022,4288,Tolleson Union High School District,80051,La Joya Community High School,Maricopa,Male,186,227,81.9
2022,4288,Tolleson Union High School District,85810,Copper Canyon High School,Maricopa,All,485,549,88.3
2022,4288,Tolleson Union High School District,85810,Copper Canyon High School,Maricopa,Female,226,250,90.4
2022,4288,Tolleson Union High School District,85810,Copper Canyon High School,Maricopa,Hispanic or Latino,409,460,88.9
2022,4288,Tolleson Union High School District,85810,Copper Canyon High School,Maricopa,Male,259,299,86.6
2022,4288,Tolleson Union High School District,89908,Sierra Linda High School,Maricopa,All,375,450,83.3
2022,4288,Tolleson Union High School District,89908,Sierra Linda High School,Maricopa,Female,204,231,88.3
2022,4288,Tolleson Union High School District,89908,Sierra Linda High School,Maricopa,Hispanic or Latino,325,386,84.2
2022,4288,Tolleson Union High School District,89908,Sierra Linda High School,Maricopa,Male,171,219,78.1
2022,4288,Tolleson Union High School District,90085,West Point High School,Maricopa,All,335,403,83.1
2022,4288,Tolleson Union High School District,90085,West Point High School,Maricopa,Female,152,181,84
2022,4288,Tolleson Union High School District,90085,West Point High School,Maricopa,Hispanic or Latino,241,287,84
2022,4288,Tolleson Union High School District,90085,West Point High School,Maricopa,Male,183,222,82.4
2022,4288,Tolleson Union High School District,90551,University High School,Maricopa,All,*,*,*
2022,4288,Tolleson Union High School District,90551,University High School,Maricopa,Female,*,*,*
2022,4288,Tolleson Union High School District,90551,University High School,Maricopa,Hispanic or Latino,*,*,*
2022,4288,Tolleson Union High School District,90551,University High School,Maricopa,Male,*,*,*
2022,4288,Tolleson Union High School District,1000260,Tolleson Virtual High School,Maricopa,All,*,*,*
2022,4288,Tolleson Union High School District,1000260,Tolleson Virtual High School,Maricopa,Female,*,*,*
2022,4288,Tolleson Union High School District,1000260,Tolleson Virtual High School,Maricopa,Hispanic or Latino,*,*,*
2022,4288,Tolleson Union High School District,1000260,Tolleson Virtual High School,Maricopa,Male,*,*,*
2022,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,All,367,403,91.1
2022,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Female,*,*,95.5
2022,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Hispanic or Latino,253,279,90.7
2022,4289,Agua Fria Union High School District,5454,Agua Fria High School,Maricopa,Male,*,*,87.6
2022,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,All,375,403,93
2022,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Female,198,209,94.7
2022,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Hispanic or Latino,126,141,89.4
2022,4289,Agua Fria Union High School District,78926,Millennium High School,Maricopa,Male,177,194,91.2
2022,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,All,328,353,92.9
2022,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Female,*,*,95.4
2022,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Hispanic or Latino,192,208,92.3
2022,4289,Agua Fria Union High School District,79799,Desert Edge High School,Maricopa,Male,*,*,91
2022,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,All,370,388,95.4
2022,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Female,*,*,96.6
2022,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Hispanic or Latino,*,*,95.8
2022,4289,Agua Fria Union High School District,87903,Verrado High School,Maricopa,Male,*,*,94.3
2022,4289,Agua Fria Union High School District,932049,Canyon View High School,Maricopa,All,416,447,93.1
2022,4289,Agua Fria Union High School District,932049,Canyon View High School,Maricopa,Female,195,207,94.2
2022,4289,Agua Fria Union High School District,932049,Canyon View High School,Maricopa,Hispanic or Latino,178,200,89
2022,4289,Agua Fria Union High School District,932049,Canyon View High School,Maricopa,Male,221,240,92.1
2022,4289,Agua Fria Union High School District,1001826,Coldwater Academy,Maricopa,All,*,*,96.2
2022,4289,Agua Fria Union High School District,1001826,Coldwater Academy,Maricopa,Female,*,*,*
2022,4289,Agua Fria Union High School District,1001826,Coldwater Academy,Maricopa,Hispanic or Latino,*,*,97
2022,4289,Agua Fria Union High School District,1001826,Coldwater Academy,Maricopa,Male,*,*,92
2022,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,All,22,40,55
2022,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,Female,*,*,80
2022,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,Hispanic or Latino,*,*,50
2022,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Maricopa,Male,*,*,30
2022,4300,CPLC Community Schools,5466,Girls Leadership Academy of Arizona,Maricopa,All,*,*,87.5
2022,4300,CPLC Community Schools,5466,Girls Leadership Academy of Arizona,Maricopa,Female,*,*,87.5
2022,4300,CPLC Community Schools,5466,Girls Leadership Academy of Arizona,Maricopa,Hispanic or Latino,*,*,85.7
2022,4301,"Ridgeline Academy, Inc.",5467,"Ridgeline Academy, Inc.",Maricopa,All,*,*,*
2022,4301,"Ridgeline Academy, Inc.",5467,"Ridgeline Academy, Inc.",Maricopa,Female,*,*,*
2022,4301,"Ridgeline Academy, Inc.",5467,"Ridgeline Academy, Inc.",Maricopa,Hispanic or Latino,*,*,*
2022,4301,"Ridgeline Academy, Inc.",5467,"Ridgeline Academy, Inc.",Maricopa,Male,*,*,*
2022,4309,Foothills Academy,5474,Foothills Academy,Maricopa,All,*,*,*
2022,4309,Foothills Academy,5474,Foothills Academy,Maricopa,Male,*,*,*
2022,4314,Maricopa County Community College District dba Gateway Early College High School,5480,Gateway Early College High School,Maricopa,All,*,*,*
2022,4314,Maricopa County Community College District dba Gateway Early College High School,5480,Gateway Early College High School,Maricopa,Female,*,*,*
2022,4314,Maricopa County Community College District dba Gateway Early College High School,5480,Gateway Early College High School,Maricopa,Hispanic or Latino,*,*,98
2022,4314,Maricopa County Community College District dba Gateway Early College High School,5480,Gateway Early College High School,Maricopa,Male,*,*,96
2022,4316,New School For The Arts,5482,New School for the Arts,Maricopa,All,*,*,91.9
2022,4316,New School For The Arts,5482,New School for the Arts,Maricopa,Female,*,*,96
2022,4316,New School For The Arts,5482,New School for the Arts,Maricopa,Hispanic or Latino,*,*,90.9
2022,4316,New School For The Arts,5482,New School for the Arts,Maricopa,Male,*,*,83.3
2022,4320,Salt River Pima-Maricopa  Community Schools,5489,Salt River High School,Maricopa,All,*,*,*
2022,4320,Salt River Pima-Maricopa  Community Schools,5489,Salt River High School,Maricopa,Hispanic or Latino,*,*,*
2022,4320,Salt River Pima-Maricopa  Community Schools,5489,Salt River High School,Maricopa,Male,*,*,*
2022,4320,Salt River Pima-Maricopa  Community Schools,90159,Salt River Accelerated Learning Academy,Maricopa,All,*,*,9.3
2022,4320,Salt River Pima-Maricopa  Community Schools,90159,Salt River Accelerated Learning Academy,Maricopa,Female,*,*,16
2022,4320,Salt River Pima-Maricopa  Community Schools,90159,Salt River Accelerated Learning Academy,Maricopa,Hispanic or Latino,*,*,*
2022,4320,Salt River Pima-Maricopa  Community Schools,90159,Salt River Accelerated Learning Academy,Maricopa,Male,*,*,*
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",5493,Ombudsman - Charter East,Maricopa,All,*,*,18.5
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",5493,Ombudsman - Charter East,Maricopa,Female,*,*,9.5
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",5493,Ombudsman - Charter East,Maricopa,Hispanic or Latino,*,*,19.5
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",5493,Ombudsman - Charter East,Maricopa,Male,*,*,24.2
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",10737,Ombudsman - Charter West,Maricopa,All,17,58,29.3
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",10737,Ombudsman - Charter West,Maricopa,Female,*,*,35.7
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",10737,Ombudsman - Charter West,Maricopa,Hispanic or Latino,*,*,20
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",10737,Ombudsman - Charter West,Maricopa,Male,*,*,23.3
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",78814,Ombudsman - Charter Metro,Maricopa,All,16,120,13.3
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",78814,Ombudsman - Charter Metro,Maricopa,Female,*,*,21.6
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",78814,Ombudsman - Charter Metro,Maricopa,Hispanic or Latino,*,*,10
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",78814,Ombudsman - Charter Metro,Maricopa,Male,*,*,7.2
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",79174,Ombudsman - Charter Northeast,Maricopa,All,11,51,21.6
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",79174,Ombudsman - Charter Northeast,Maricopa,Female,*,*,40
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",79174,Ombudsman - Charter Northeast,Maricopa,Hispanic or Latino,*,*,13.6
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",79174,Ombudsman - Charter Northeast,Maricopa,Male,*,*,3.8
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",80026,Ombudsman - Charter Northwest,Maricopa,All,17,81,21
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",80026,Ombudsman - Charter Northwest,Maricopa,Female,*,*,29.4
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",80026,Ombudsman - Charter Northwest,Maricopa,Hispanic or Latino,11,52,21.2
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",80026,Ombudsman - Charter Northwest,Maricopa,Male,*,*,14.9
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",89440,Ombudsman - Charter East II,Maricopa,All,*,*,15.8
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",89440,Ombudsman - Charter East II,Maricopa,Female,*,*,18.5
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",89440,Ombudsman - Charter East II,Maricopa,Hispanic or Latino,*,*,9.5
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",89440,Ombudsman - Charter East II,Maricopa,Male,*,*,13.3
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",89827,Ombudsman - Charter Valencia,Maricopa,All,28,150,18.7
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",89827,Ombudsman - Charter Valencia,Maricopa,Female,*,*,25.7
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",89827,Ombudsman - Charter Valencia,Maricopa,Hispanic or Latino,18,92,19.6
2022,4323,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",89827,Ombudsman - Charter Valencia,Maricopa,Male,*,*,11.8
